customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,total_active_services,is_month_to_month,has_auto_payment,support_security_bundle,avg_total_charge_per_month,charge_gap_vs_average,monthly_charge_log,total_charge_log,monthly_x_tenure,charge_per_service,tenure_inverse,has_internet,has_fiber,fiber_no_security,fiber_no_support,fiber_no_security_support,month_to_month_fiber,electronic_check_m2m,short_tenure_high_charge,new_customer,very_low_tenure,very_long_tenure,streaming_count,backup_protection_count,support_count,risk_service_gap_count,contract_commitment_score,payment_risk_score,contract_x_tenure,contract_x_monthly,support_x_fiber,services_x_tenure,is_senior_m2m,dependents_partner_score,paperless_echeck,no_protection_services,internet_service_group,payment_contract_group,tenure_band,tenure_bucket,monthly_charge_band,tenure_charge_band,churn_probability,risk_tier,intervention_candidate,recommended_action,recommendation_rationale,Churn
8160-HOWOX,Female,0,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.85,458.1,3,1,0,0,65.44285714285715,1.4071428571428442,4.217299386280878,6.129268051255177,467.94999999999993,22.28333333333333,0.125,1,0,0,0,0,0,1,0,0,0,0,2,0,0,4,0,3,0,0.0,0,21,0,0,1,1,DSL_Month-to-month,Electronic check_Month-to-month,0-12 months,7-12,high,7-12_high,0.41091710317959923,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
0258-NOKBL,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.4,268.45,4,1,0,0,89.48333333333333,0.9166666666666714,4.515245478460105,5.596382844379506,271.20000000000005,22.6,0.25,1,1,1,1,1,1,1,1,1,0,0,1,2,0,2,0,3,0,0.0,0,12,0,0,0,0,Fiber optic_Month-to-month,Electronic check_Month-to-month,0-12 months,0-3,premium,0-3_premium,0.6307955826023636,high,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
2800-QQUSO,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.3,4222.95,5,1,0,0,100.54642857142856,-0.24642857142856656,4.618086411254637,8.348525988194826,4212.599999999999,20.06,0.023255813953488372,1,1,1,0,0,1,1,0,0,0,0,2,0,1,3,0,3,0,0.0,1,210,0,0,1,0,Fiber optic_Month-to-month,Electronic check_Month-to-month,25-48 months,25-48,premium,25-48_premium,0.5199578942974149,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
2129-ALKBS,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.2,1077.5,2,1,0,0,26.9375,-0.7375000000000007,3.3032169733019514,6.983326465829211,1048.0,13.1,0.024390243902439025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,3,0,0.0,0,80,0,2,1,1,No_Month-to-month,Electronic check_Month-to-month,25-48 months,25-48,low,25-48_low,0.13556839771283027,low,False,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
9972-VAFJJ,Female,1,Yes,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,94.0,4871.45,5,0,0,0,91.91415094339622,2.0858490566037773,4.553876891600541,8.491352169656412,4982.0,18.8,0.018518518518518517,1,1,1,0,0,0,0,0,0,0,0,1,2,1,1,1,3,53,94.0,1,265,0,1,1,0,Fiber optic_One year,Electronic check_One year,49-72 months,49-72,premium,49-72_premium,0.15868283236527955,low,True,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
4693-VWVBO,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.55,61.05,1,1,0,0,20.349999999999998,-0.7999999999999972,3.022860940942244,4.127940511650616,58.650000000000006,19.55,0.25,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,3,0,0.0,0,3,0,0,0,1,No_Month-to-month,Electronic check_Month-to-month,0-12 months,0-3,low,0-3_low,0.16489887054839955,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
6969-MVBAI,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.1,816.8,4,1,0,0,90.75555555555555,-0.6555555555555515,4.511957804265912,6.706617807930542,810.9,22.525,0.1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,3,0,3,0,0.0,0,36,1,0,1,0,Fiber optic_Month-to-month,Electronic check_Month-to-month,0-12 months,7-12,premium,7-12_premium,0.7881263231743139,high,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
4821-WQOYN,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.1,1326.25,1,0,1,0,18.42013888888889,1.6798611111111121,3.0492730404820207,7.190864411463781,1447.2,20.1,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,1,144,40.2,0,72,0,2,0,1,No_Two year,Credit card (automatic)_Two year,49-72 months,49-72,low,49-72_low,0.011172602534415297,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
6769-DYBQN,Male,1,No,No,46,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.0,3969.4,3,1,0,0,86.29130434782608,-1.2913043478260846,4.454347296253507,8.286622124273231,3910.0,28.333333333333332,0.02127659574468085,1,1,0,1,0,1,1,0,0,0,0,1,0,1,3,0,3,0,0.0,1,138,1,0,0,0,Fiber optic_Month-to-month,Electronic check_Month-to-month,25-48 months,25-48,high,25-48_high,0.26050215744889427,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
4018-PPNDW,Female,0,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.1,1551.6,2,0,0,0,25.43606557377049,-1.3360655737704903,3.2228678461377385,7.34768622397158,1470.1000000000001,12.05,0.016129032258064516,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,2,122,48.2,0,122,0,2,0,1,No_Two year,Mailed check_Two year,49-72 months,49-72,low,49-72_low,0.010051762338646046,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
6288-CHQJB,Female,0,Yes,Yes,54,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.95,3871.85,5,0,1,1,71.70092592592593,-1.7509259259259267,4.261975403606051,8.261745949097815,3777.3,13.99,0.01818181818181818,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,108,139.9,0,270,0,2,0,0,DSL_Two year,Bank transfer (automatic)_Two year,49-72 months,49-72,high,49-72_high,0.016932917627801726,low,False,Loyalty reinforcement,Maintain the customer relationship through loyalty benefits and service-quality monitoring.,0
4905-JEFDW,Male,0,No,No,11,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,41.6,470.6,2,0,0,0,42.78181818181818,-1.1818181818181799,3.751854253275325,6.156131168663216,457.6,20.8,0.08333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,3,11,41.6,0,22,0,0,1,0,DSL_One year,Electronic check_One year,0-12 months,7-12,moderate,7-12_moderate,0.27386690263373137,low,True,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,1
0559-CKHUS,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.55,521.8,1,0,0,0,17.99310344827586,1.5568965517241402,3.022860940942244,6.259198981750067,566.95,19.55,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,58,39.1,0,29,0,1,0,1,No_Two year,Mailed check_Two year,25-48 months,25-48,low,25-48_low,0.010478543263454296,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
2659-VXMWZ,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,111.3,7482.1,7,0,0,0,111.67313432835822,-0.37313432835821914,4.721173861744398,8.92040242361528,7457.099999999999,15.9,0.014705882352941176,1,1,0,1,0,0,0,0,0,0,1,2,2,1,1,1,3,67,111.3,1,469,0,2,1,0,Fiber optic_One year,Electronic check_One year,49-72 months,49-72,premium,49-72_premium,0.1970344625848583,low,True,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,1
6559-RAKOZ,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,97.95,4917.9,5,0,0,0,100.36530612244897,-2.4153061224489676,4.594614672048575,8.500840207253466,4799.55,19.59,0.02,1,1,1,0,0,0,0,0,0,0,0,2,0,1,3,1,3,49,97.95,1,245,0,2,1,0,Fiber optic_One year,Electronic check_One year,49-72 months,49-72,premium,49-72_premium,0.32670531996045415,medium,True,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
8809-XKHMD,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),100.55,7325.1,6,0,1,1,101.73750000000001,-1.1875000000000142,4.620551288026394,8.89919859325925,7239.599999999999,16.758333333333333,0.0136986301369863,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,2,1,144,201.1,2,432,0,1,0,0,Fiber optic_Two year,Bank transfer (automatic)_Two year,49-72 months,49-72,premium,49-72_premium,0.039169721833415196,low,False,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
6365-HITVU,Female,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),87.25,6328.7,7,0,1,1,89.13661971830986,-1.8866197183098592,4.480173695813406,8.753008120650192,6194.75,12.464285714285714,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,2,2,2,0,2,1,142,174.5,0,497,0,2,0,0,DSL_Two year,Credit card (automatic)_Two year,49-72 months,49-72,premium,49-72_premium,0.011893328282595999,low,False,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
0134-XWXCE,Female,1,No,No,44,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.85,3268.05,5,0,1,0,74.27386363636364,0.5761363636363512,4.328757705794541,8.09225470180455,3293.3999999999996,14.969999999999999,0.022222222222222223,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,44,74.85,0,220,0,0,0,0,DSL_One year,Bank transfer (automatic)_One year,25-48 months,25-48,high,25-48_high,0.08288064170764062,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
9720-JJJOR,Male,0,Yes,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),60.3,2511.3,4,0,1,0,61.25121951219513,-0.9512195121951308,4.115779842942166,7.828953947208875,2472.2999999999997,15.075,0.023809523809523808,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,41,60.3,0,164,0,2,0,0,DSL_One year,Bank transfer (automatic)_One year,25-48 months,25-48,high,25-48_high,0.05236481815356555,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
2782-LFZVW,Female,0,No,No,11,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,58.95,601.6,3,1,0,0,54.690909090909095,4.259090909090908,4.093510881473524,6.401253626696201,648.45,19.650000000000002,0.08333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,2,0,0.0,0,33,0,0,0,1,DSL_Month-to-month,Mailed check_Month-to-month,0-12 months,7-12,moderate,7-12_moderate,0.34203146908765264,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
6112-KTHFQ,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.3,279.3,1,1,0,0,21.484615384615385,-2.184615384615384,3.0106208860477417,5.635860458170742,250.9,19.3,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0.0,0,13,0,0,0,1,No_Month-to-month,Mailed check_Month-to-month,13-24 months,13-24,low,13-24_low,0.10483422949920537,low,False,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
9220-ZNKJI,Female,1,Yes,No,55,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),88.8,4805.3,4,0,1,0,87.36909090909091,1.4309090909090827,4.497584975308154,8.477682836320778,4884.0,22.2,0.017857142857142856,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,2,1,110,177.6,1,220,0,1,0,0,Fiber optic_Two year,Credit card (automatic)_Two year,49-72 months,49-72,premium,49-72_premium,0.03522066367777221,low,False,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
9820-RMCQV,Female,0,No,No,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),48.55,501.0,2,1,1,0,45.54545454545455,3.0045454545454504,3.902982260775997,6.218600119691729,534.05,24.275,0.08333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0.0,0,22,0,0,0,0,DSL_Month-to-month,Credit card (automatic)_Month-to-month,0-12 months,7-12,moderate,7-12_moderate,0.1485907267376472,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
9013-AQORL,Female,0,No,Yes,48,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),45.55,2108.35,3,1,1,0,43.92395833333333,1.6260416666666657,3.840527003723076,7.654135122138809,2186.3999999999996,15.183333333333332,0.02040816326530612,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0.0,0,144,0,1,0,0,DSL_Month-to-month,Credit card (automatic)_Month-to-month,25-48 months,25-48,moderate,25-48_moderate,0.12779150267597222,low,False,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
2040-OBMLJ,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),81.7,2548.65,3,0,1,0,82.21451612903226,-0.5145161290322591,4.415219602029645,7.843711373830195,2532.7000000000003,27.233333333333334,0.03125,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,1,31,81.7,1,93,0,0,0,0,Fiber optic_One year,Credit card (automatic)_One year,25-48 months,25-48,high,25-48_high,0.11680368097111987,low,False,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
5574-NXZIU,Male,0,No,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.2,7049.75,7,0,1,1,111.90079365079364,-2.700793650793642,4.702296896718814,8.86088927312677,6879.6,15.6,0.015625,1,1,0,0,0,0,0,0,0,0,1,2,2,2,0,2,1,126,218.4,2,441,0,0,0,0,Fiber optic_Two year,Credit card (automatic)_Two year,49-72 months,49-72,premium,49-72_premium,0.05377736363841,low,False,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
5446-DKWYW,Female,1,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,65.2,3965.05,4,0,0,0,65.00081967213114,0.1991803278688593,4.192680462942962,8.28552591616114,3977.2000000000003,16.3,0.016129032258064516,1,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,3,61,65.2,0,244,0,2,1,0,DSL_One year,Electronic check_One year,49-72 months,49-72,high,49-72_high,0.10709126832333857,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
0480-KYJVA,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.25,1784.5,2,0,1,0,24.78472222222222,-0.5347222222222214,3.228826155721369,7.487453767034503,1746.0,12.125,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,1,144,48.5,0,144,0,2,0,1,No_Two year,Credit card (automatic)_Two year,49-72 months,49-72,low,49-72_low,0.010443547126577721,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
1074-AMIOH,Female,0,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.25,5935.1,6,1,1,0,111.98301886792453,-3.733018867924528,4.693638833975699,8.688807631066505,5737.25,18.041666666666668,0.018518518518518517,1,1,1,0,0,1,0,0,0,0,0,2,2,1,1,0,1,0,0.0,1,318,0,2,0,0,Fiber optic_Month-to-month,Bank transfer (automatic)_Month-to-month,49-72 months,49-72,premium,49-72_premium,0.2884891992950469,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
0015-UOCOJ,Female,1,No,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.2,340.35,2,1,0,0,48.621428571428574,-0.4214285714285708,3.8958936234982624,5.83290834386429,337.40000000000003,24.1,0.125,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,3,0,0.0,0,14,1,0,1,0,DSL_Month-to-month,Electronic check_Month-to-month,0-12 months,7-12,moderate,7-12_moderate,0.31864948205934124,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
0256-LTHVJ,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,2,1,0,0,79.53928571428571,1.5107142857142861,4.4073288175361,7.70890448334336,2269.4,40.525,0.034482758620689655,1,1,1,1,1,1,1,0,0,0,0,1,0,0,4,0,3,0,0.0,0,56,0,2,1,1,Fiber optic_Month-to-month,Electronic check_Month-to-month,25-48 months,25-48,high,25-48_high,0.5010434999968132,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
4547-LYTDD,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.65,1194.3,2,1,0,0,74.64375,-1.9937499999999915,4.299324142908639,7.086152478883935,1162.4,36.325,0.058823529411764705,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,0,3,0,0.0,0,32,0,0,0,1,Fiber optic_Month-to-month,Electronic check_Month-to-month,13-24 months,13-24,high,13-24_high,0.4577703751333544,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
1077-HUUJM,Female,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.05,472.65,1,1,0,0,67.52142857142857,3.528571428571425,4.277360322445531,6.160468652321543,497.34999999999997,71.05,0.125,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,0,3,0,0.0,0,7,0,1,1,1,Fiber optic_Month-to-month,Electronic check_Month-to-month,0-12 months,7-12,high,7-12_high,0.6077206909515658,high,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
2041-JIJCI,Female,0,No,No,5,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.0,370.25,4,1,0,0,74.05,-10.049999999999997,4.174387269895637,5.9168756901169095,320.0,16.0,0.16666666666666666,1,0,0,0,0,0,1,0,1,0,0,1,1,0,3,0,3,0,0.0,0,20,0,0,1,0,DSL_Month-to-month,Electronic check_Month-to-month,0-12 months,4-6,high,4-6_high,0.4633582914506577,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
1555-HAPSU,Female,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.9,1663.5,2,0,1,0,23.429577464788732,0.47042253521126653,3.214867803470662,7.41728005701508,1696.8999999999999,11.95,0.013888888888888888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,1,142,47.8,0,142,0,2,0,1,No_Two year,Credit card (automatic)_Two year,49-72 months,49-72,low,49-72_low,0.01119180867621027,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
4323-SADQS,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,34.5,279.25,2,1,0,1,39.892857142857146,-5.392857142857146,3.56953269648137,5.635682061952269,241.5,17.25,0.125,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,3,0,0.0,0,14,0,2,1,0,DSL_Month-to-month,Electronic check_Month-to-month,0-12 months,7-12,low,7-12_low,0.31535310493689783,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
